Measurement results,,,,,,
251122 384 plate 1.skax,,,,,,
25-Nov-22 1:22:01 PM,,,,,,
 ,,,,,,
Absorbance 2,,,,,,
,,,,,,
 ,,,,,,
Plate 1,,,,,,
 ,,,,,,
Well,Group,Type,Sample,Wavelength [Ex],Abs,Time [s]
A01,Group 1,Standard,CAL10001,450,2.7763,10.71
A01,Group 1,Standard,CAL10001,620,0.0659,11.09
A02,Group 1,Unknown,Un001,450,0.2627,11.64
A02,Group 1,Unknown,Un001,620,0.0598,12.02
A03,Group 1,Unknown,Un001,450,0.2426,12.57
A03,Group 1,Unknown,Un001,620,0.0509,12.95
A04,Group 1,Unknown,Un002,450,0.3634,13.51
A04,Group 1,Unknown,Un002,620,0.0598,13.89
A05,Group 1,Unknown,Un002,450,0.3292,14.44
A05,Group 1,Unknown,Un002,620,0.0471,14.82
A06,Group 1,Unknown,Un003,450,0.1394,15.37
A06,Group 1,Unknown,Un003,620,0.0534,15.75
A07,Group 1,Unknown,Un003,450,0.1289,16.31
A07,Group 1,Unknown,Un003,620,0.0460,16.69
A08,Group 1,Unknown,Un004,450,0.3425,17.24
A08,Group 1,Unknown,Un004,620,0.0608,17.62
A09,Group 1,Unknown,Un004,450,0.3120,18.17
A09,Group 1,Unknown,Un004,620,0.0465,18.55
A10,Group 1,Unknown,Un005,450,0.2983,19.11
A10,Group 1,Unknown,Un005,620,0.0436,19.49
A11,Group 1,Unknown,Un005,450,0.2804,20.04
A11,Group 1,Unknown,Un005,620,0.0446,20.42
A12,Group 1,Unknown,Un006,450,2.9014,20.97
A12,Group 1,Unknown,Un006,620,0.0755,21.35
A13,Group 1,Unknown,Un006,450,2.9110,21.91
A13,Group 1,Unknown,Un006,620,0.0837,22.29
A14,Group 1,Unknown,Un007,450,0.2193,22.84
A14,Group 1,Unknown,Un007,620,0.0444,23.22
A15,Group 1,Unknown,Un007,450,0.2326,23.77
A15,Group 1,Unknown,Un007,620,0.0449,24.15
A16,Group 1,Unknown,Un008,450,0.1323,24.71
A16,Group 1,Unknown,Un008,620,0.0439,25.09
A17,Group 1,Unknown,Un008,450,0.1255,25.64
A17,Group 1,Unknown,Un008,620,0.0445,26.02
A18,Group 1,Unknown,Un009,450,0.1926,26.57
A18,Group 1,Unknown,Un009,620,0.0468,26.95
A19,Group 1,Unknown,Un009,450,0.1842,27.51
A19,Group 1,Unknown,Un009,620,0.0431,27.89
A20,Group 1,Unknown,Un010,450,0.9557,28.44
A20,Group 1,Unknown,Un010,620,0.0481,28.82
A21,Group 1,Unknown,Un010,450,0.8937,29.37
A21,Group 1,Unknown,Un010,620,0.0482,29.75
A22,Group 1,Unknown,Un011,450,0.5762,30.31
A22,Group 1,Unknown,Un011,620,0.0478,30.68
A23,Group 1,Unknown,Un011,450,0.5074,31.24
