Measurement results,,,,,,
041122 384 plate 1.skax,,,,,,
04-Nov-22 1:30:13 PM,,,,,,
 ,,,,,,
Absorbance 2,,,,,,
,,,,,,
 ,,,,,,
Plate 1,,,,,,
 ,,,,,,
Well,Group,Type,Sample,Wavelength [Ex],Abs,Time [s]
A01,Group 1,Standard,CAL10001,450,2.8461,10.68
A01,Group 1,Standard,CAL10001,620,0.0661,11.06
A02,Group 1,Unknown,Un001,450,2.2780,11.61
A02,Group 1,Unknown,Un001,620,0.0696,11.99
A03,Group 1,Unknown,Un001,450,2.3196,12.55
A03,Group 1,Unknown,Un001,620,0.0626,12.93
A04,Group 1,Unknown,Un002,450,0.9058,13.48
A04,Group 1,Unknown,Un002,620,0.0622,13.86
A05,Group 1,Unknown,Un002,450,0.8667,14.41
A05,Group 1,Unknown,Un002,620,0.0507,14.79
A06,Group 1,Unknown,Un003,450,0.6362,15.35
A06,Group 1,Unknown,Un003,620,0.0577,15.73
A07,Group 1,Unknown,Un003,450,0.6113,16.28
A07,Group 1,Unknown,Un003,620,0.0495,16.66
A08,Group 1,Unknown,Un004,450,2.8778,17.21
A08,Group 1,Unknown,Un004,620,0.0842,17.59
A09,Group 1,Unknown,Un004,450,2.9287,18.15
A09,Group 1,Unknown,Un004,620,0.0745,18.52
A10,Group 1,Unknown,Un005,450,2.8842,19.08
A10,Group 1,Unknown,Un005,620,0.0670,19.46
A11,Group 1,Unknown,Un005,450,2.8454,20.01
A11,Group 1,Unknown,Un005,620,0.0705,20.39
A12,Group 1,Unknown,Un006,450,2.0576,20.95
A12,Group 1,Unknown,Un006,620,0.0606,21.32
A13,Group 1,Unknown,Un006,450,2.1056,21.88
A13,Group 1,Unknown,Un006,620,0.0685,22.26
A14,Group 1,Unknown,Un007,450,0.9061,22.81
A14,Group 1,Unknown,Un007,620,0.0501,23.19
A15,Group 1,Unknown,Un007,450,0.8856,23.74
A15,Group 1,Unknown,Un007,620,0.0487,24.12
A16,Group 1,Unknown,Un008,450,1.6649,24.68
A16,Group 1,Unknown,Un008,620,0.0538,25.06
A17,Group 1,Unknown,Un008,450,1.6609,25.61
A17,Group 1,Unknown,Un008,620,0.0513,25.99
A18,Group 1,Unknown,Un009,450,0.9942,26.54
A18,Group 1,Unknown,Un009,620,0.0510,26.92
A19,Group 1,Unknown,Un009,450,0.9793,27.48
A19,Group 1,Unknown,Un009,620,0.0483,27.86
A20,Group 1,Unknown,Un010,450,0.5109,28.41
A20,Group 1,Unknown,Un010,620,0.0456,28.79
A21,Group 1,Unknown,Un010,450,0.4906,29.34
A21,Group 1,Unknown,Un010,620,0.0430,29.72
A22,Group 1,Unknown,Un011,450,0.4634,30.28
A22,Group 1,Unknown,Un011,620,0.0472,30.66
A23,Group 1,Unknown,Un011,450,0.4392,31.21
