Measurement results,,,,,,
151122 384 plate 2.skax,,,,,,
15-Nov-22 12:34:06 PM,,,,,,
 ,,,,,,
Absorbance 2,,,,,,
,,,,,,
 ,,,,,,
Plate 1,,,,,,
 ,,,,,,
Well,Group,Type,Sample,Wavelength [Ex],Abs,Time [s]
A01,Group 1,Standard,CAL10001,450,2.8316,9.45
A01,Group 1,Standard,CAL10001,620,0.0934,9.83
A02,Group 1,Unknown,Un001,450,2.7415,10.38
A02,Group 1,Unknown,Un001,620,0.0804,10.76
A03,Group 1,Unknown,Un001,450,2.6480,11.32
A03,Group 1,Unknown,Un001,620,0.0728,11.70
A04,Group 1,Unknown,Un002,450,0.5398,12.25
A04,Group 1,Unknown,Un002,620,0.0725,12.63
A05,Group 1,Unknown,Un002,450,0.4457,13.18
A05,Group 1,Unknown,Un002,620,0.0496,13.56
A06,Group 1,Unknown,Un003,450,2.2664,14.12
A06,Group 1,Unknown,Un003,620,0.0668,14.50
A07,Group 1,Unknown,Un003,450,1.9830,15.05
A07,Group 1,Unknown,Un003,620,0.0636,15.43
A08,Group 1,Unknown,Un004,450,0.4980,15.98
A08,Group 1,Unknown,Un004,620,0.0617,16.36
A09,Group 1,Unknown,Un004,450,0.4404,16.92
A09,Group 1,Unknown,Un004,620,0.0488,17.30
A10,Group 1,Unknown,Un005,450,0.4294,17.85
A10,Group 1,Unknown,Un005,620,0.0558,18.23
A11,Group 1,Unknown,Un005,450,0.3741,18.78
A11,Group 1,Unknown,Un005,620,0.0464,19.16
A12,Group 1,Unknown,Un006,450,0.3259,19.72
A12,Group 1,Unknown,Un006,620,0.0641,20.10
A13,Group 1,Unknown,Un006,450,0.2899,20.65
A13,Group 1,Unknown,Un006,620,0.0564,21.03
A14,Group 1,Unknown,Un007,450,0.3274,21.58
A14,Group 1,Unknown,Un007,620,0.0605,21.96
A15,Group 1,Unknown,Un007,450,0.2838,22.52
A15,Group 1,Unknown,Un007,620,0.0478,22.90
A16,Group 1,Unknown,Un008,450,1.5920,23.45
A16,Group 1,Unknown,Un008,620,0.0564,23.83
A17,Group 1,Unknown,Un008,450,1.4375,24.38
A17,Group 1,Unknown,Un008,620,0.0528,24.76
A18,Group 1,Unknown,Un009,450,0.9191,25.32
A18,Group 1,Unknown,Un009,620,0.0518,25.70
A19,Group 1,Unknown,Un009,450,0.8137,26.25
A19,Group 1,Unknown,Un009,620,0.0471,26.63
A20,Group 1,Unknown,Un010,450,1.3288,27.18
A20,Group 1,Unknown,Un010,620,0.0520,27.56
A21,Group 1,Unknown,Un010,450,1.2085,28.12
A21,Group 1,Unknown,Un010,620,0.0513,28.49
A22,Group 1,Unknown,Un011,450,0.5199,29.05
A22,Group 1,Unknown,Un011,620,0.0504,29.43
A23,Group 1,Unknown,Un011,450,0.4582,29.98
