Measurement results,,,,,,
021122 384 plate 1.skax,,,,,,
02-Nov-22 12:04:10 PM,,,,,,
 ,,,,,,
Absorbance 1,,,,,,
Wavelength: 450 nm,,,,,,
 ,,,,,,
Plate 1,,,,,,
 ,,,,,,
Well,Group,Type,Sample,Wavelength [Ex],Abs,Time [s]
A01,Group 1,Standard,CAL10001,450,2.7668,0.00
A02,Group 1,Unknown,Un001,450,2.8776,0.01
A03,Group 1,Unknown,Un001,450,2.9306,0.02
A04,Group 1,Unknown,Un002,450,2.7430,0.03
A05,Group 1,Unknown,Un002,450,2.7324,0.04
A06,Group 1,Unknown,Un003,450,2.7675,0.05
A07,Group 1,Unknown,Un003,450,2.8650,0.06
A08,Group 1,Unknown,Un004,450,0.1696,0.07
A09,Group 1,Unknown,Un004,450,0.1592,0.08
A10,Group 1,Unknown,Un005,450,0.1568,0.09
A11,Group 1,Unknown,Un005,450,0.1461,0.10
A12,Group 1,Unknown,Un006,450,1.1917,0.11
A13,Group 1,Unknown,Un006,450,1.1204,0.12
A14,Group 1,Unknown,Un007,450,0.4344,0.13
A15,Group 1,Unknown,Un007,450,0.3496,0.14
A16,Group 1,Unknown,Un008,450,2.8957,0.15
A17,Group 1,Unknown,Un008,450,2.8697,0.16
A18,Group 1,Unknown,Un009,450,2.8936,0.17
A19,Group 1,Unknown,Un009,450,2.8995,0.18
A20,Group 1,Unknown,Un010,450,0.1044,0.19
A21,Group 1,Unknown,Un010,450,0.0993,0.20
A22,Group 1,Unknown,Un011,450,0.0957,0.21
A23,Group 1,Unknown,Un011,450,0.0925,0.22
A24,Group 1,Standard,CAL10002,450,2.6062,0.23
B24,Group 1,Unknown,Un100,450,1.4605,0.55
B23,Group 1,Unknown,Un100,450,1.6609,0.56
B22,Group 1,Unknown,Un099,450,2.7919,0.57
B21,Group 1,Unknown,Un099,450,2.7708,0.58
B20,Group 1,Unknown,Un098,450,2.7801,0.59
B19,Group 1,Unknown,Un098,450,2.8093,0.60
B18,Group 1,Unknown,Un097,450,1.7834,0.61
B17,Group 1,Unknown,Un097,450,1.9472,0.62
B16,Group 1,Unknown,Un096,450,2.8297,0.63
B15,Group 1,Unknown,Un096,450,2.8149,0.64
B14,Group 1,Unknown,Un095,450,0.8718,0.65
B13,Group 1,Unknown,Un095,450,0.9499,0.66
B12,Group 1,Unknown,Un094,450,0.8782,0.67
B11,Group 1,Unknown,Un094,450,0.8977,0.68
B10,Group 1,Unknown,Un093,450,0.4063,0.69
B09,Group 1,Unknown,Un093,450,0.4035,0.70
B08,Group 1,Unknown,Un092,450,0.1487,0.71
B07,Group 1,Unknown,Un092,450,0.1549,0.72
B06,Group 1,Unknown,Un091,450,0.1900,0.73
B05,Group 1,Unknown,Un091,450,0.2065,0.74
B04,Group 1,Unknown,Un090,450,2.7257,0.75
B03,Group 1,Unknown,Un090,450,2.7377,0.76
B02,Group 1,Unknown,Un089,450,0.6134,0.77
B01,Group 1,Unknown,Un089,450,0.6388,0.78
C01,Group 1,Standard,CAL20001,450,2.4764,1.11
C02,Group 1,Unknown,Un012,450,0.9036,1.12
C03,Group 1,Unknown,Un012,450,0.8565,1.13
C04,Group 1,Unknown,Un013,450,0.0938,1.14
C05,Group 1,Unknown,Un013,450,0.0923,1.15
C06,Group 1,Unknown,Un014,450,0.0870,1.16
C07,Group 1,Unknown,Un014,450,0.0933,1.17
C08,Group 1,Unknown,Un015,450,0.3684,1.18
C09,Group 1,Unknown,Un015,450,0.3646,1.19
C10,Group 1,Unknown,Un016,450,0.0915,1.20
C11,Group 1,Unknown,Un016,450,0.0880,1.21
C12,Group 1,Unknown,Un017,450,2.4195,1.22
C13,Group 1,Unknown,Un017,450,2.3322,1.23
C14,Group 1,Unknown,Un018,450,2.8378,1.24
C15,Group 1,Unknown,Un018,450,2.8099,1.25
C16,Group 1,Unknown,Un019,450,0.1420,1.26
C17,Group 1,Unknown,Un019,450,0.1334,1.27
C18,Group 1,Unknown,Un020,450,2.5494,1.28
C19,Group 1,Unknown,Un020,450,2.4334,1.29
