Measurement results,,,,,,
041022 384 plate 1.skax,,,,,,
04-Oct-22 12:09:58 PM,,,,,,
 ,,,,,,
Absorbance 1,,,,,,
Wavelength: 450 nm,,,,,,
 ,,,,,,
Plate 1,,,,,,
 ,,,,,,
Well,Group,Type,Sample,Wavelength [Ex],Abs,Time [s]
A01,Group 1,Standard,CAL10001,450,2.7982,0.00
A02,Group 1,Unknown,Un001,450,2.8938,0.01
A03,Group 1,Unknown,Un001,450,2.9497,0.02
A04,Group 1,Unknown,Un002,450,2.9235,0.03
A05,Group 1,Unknown,Un002,450,2.9302,0.04
A06,Group 1,Unknown,Un003,450,2.8808,0.05
A07,Group 1,Unknown,Un003,450,2.9260,0.06
A08,Group 1,Unknown,Un004,450,2.2360,0.07
A09,Group 1,Unknown,Un004,450,2.2545,0.08
A10,Group 1,Unknown,Un005,450,2.3729,0.09
A11,Group 1,Unknown,Un005,450,2.2394,0.10
A12,Group 1,Unknown,Un006,450,1.7557,0.11
A13,Group 1,Unknown,Un006,450,1.7366,0.12
A14,Group 1,Unknown,Un007,450,2.8738,0.13
A15,Group 1,Unknown,Un007,450,2.8449,0.14
A16,Group 1,Unknown,Un008,450,2.5920,0.15
A17,Group 1,Unknown,Un008,450,2.5238,0.16
A18,Group 1,Unknown,Un009,450,0.1119,0.17
A19,Group 1,Unknown,Un009,450,0.1081,0.18
A20,Group 1,Unknown,Un010,450,0.1049,0.19
A21,Group 1,Unknown,Un010,450,0.1052,0.20
A22,Group 1,Unknown,Un011,450,2.5890,0.21
A23,Group 1,Unknown,Un011,450,2.4742,0.22
A24,Group 1,Standard,CAL10002,450,2.5826,0.23
B24,Group 1,Unknown,Un100,450,2.4217,0.56
B23,Group 1,Unknown,Un100,450,2.5804,0.57
B22,Group 1,Unknown,Un099,450,2.5581,0.58
B21,Group 1,Unknown,Un099,450,2.5829,0.59
B20,Group 1,Unknown,Un098,450,0.1819,0.60
B19,Group 1,Unknown,Un098,450,0.1777,0.61
B18,Group 1,Unknown,Un097,450,0.2900,0.62
B17,Group 1,Unknown,Un097,450,0.2963,0.63
B16,Group 1,Unknown,Un096,450,0.3219,0.64
B15,Group 1,Unknown,Un096,450,0.3289,0.65
B14,Group 1,Unknown,Un095,450,0.4303,0.66
B13,Group 1,Unknown,Un095,450,0.4583,0.67
B12,Group 1,Unknown,Un094,450,2.0993,0.68
B11,Group 1,Unknown,Un094,450,2.2101,0.69
B10,Group 1,Unknown,Un093,450,1.9146,0.70
B09,Group 1,Unknown,Un093,450,2.0651,0.71
B08,Group 1,Unknown,Un092,450,0.3680,0.72
B07,Group 1,Unknown,Un092,450,0.3998,0.73
B06,Group 1,Unknown,Un091,450,0.8195,0.74
B05,Group 1,Unknown,Un091,450,0.9066,0.75
B04,Group 1,Unknown,Un090,450,1.0779,0.76
B03,Group 1,Unknown,Un090,450,1.1536,0.77
B02,Group 1,Unknown,Un089,450,2.7671,0.78
B01,Group 1,Unknown,Un089,450,2.7970,0.79
C01,Group 1,Standard,CAL20001,450,2.5513,1.11
C02,Group 1,Unknown,Un012,450,2.5003,1.12
C03,Group 1,Unknown,Un012,450,2.4906,1.13
C04,Group 1,Unknown,Un013,450,2.2735,1.14
C05,Group 1,Unknown,Un013,450,2.1815,1.15
C06,Group 1,Unknown,Un014,450,1.3472,1.16
C07,Group 1,Unknown,Un014,450,1.2977,1.17
C08,Group 1,Unknown,Un015,450,2.9458,1.18
C09,Group 1,Unknown,Un015,450,2.9186,1.19
C10,Group 1,Unknown,Un016,450,2.9210,1.20
C11,Group 1,Unknown,Un016,450,2.8871,1.21
C12,Group 1,Unknown,Un017,450,2.0737,1.22
C13,Group 1,Unknown,Un017,450,2.0076,1.23
C14,Group 1,Unknown,Un018,450,2.8851,1.24
C15,Group 1,Unknown,Un018,450,2.8601,1.25
C16,Group 1,Unknown,Un019,450,2.8432,1.26
C17,Group 1,Unknown,Un019,450,2.8623,1.27
C18,Group 1,Unknown,Un020,450,2.8509,1.28
C19,Group 1,Unknown,Un020,450,2.8415,1.29
