Measurement results,,,,,,
231122 384 plate 3.skax,,,,,,
23-Nov-22 12:32:36 PM,,,,,,
 ,,,,,,
Absorbance 1,,,,,,
Wavelength: 450 nm,,,,,,
 ,,,,,,
Plate 1,,,,,,
 ,,,,,,
Well,Group,Type,Sample,Wavelength [Ex],Abs,Time [s]
A01,Group 1,Standard,CAL10001,450,2.7962,0.00
A02,Group 1,Unknown,Un001,450,2.8947,0.01
A03,Group 1,Unknown,Un001,450,2.8651,0.02
A04,Group 1,Unknown,Un002,450,2.8029,0.03
A05,Group 1,Unknown,Un002,450,2.7747,0.04
A06,Group 1,Unknown,Un003,450,0.8133,0.05
A07,Group 1,Unknown,Un003,450,0.7430,0.06
A08,Group 1,Unknown,Un004,450,0.7351,0.07
A09,Group 1,Unknown,Un004,450,0.6970,0.08
A10,Group 1,Unknown,Un005,450,0.2038,0.09
A11,Group 1,Unknown,Un005,450,0.1985,0.10
A12,Group 1,Unknown,Un006,450,0.1597,0.11
A13,Group 1,Unknown,Un006,450,0.1606,0.12
A14,Group 1,Unknown,Un007,450,0.1173,0.13
A15,Group 1,Unknown,Un007,450,0.1308,0.14
A16,Group 1,Unknown,Un008,450,0.1233,0.15
A17,Group 1,Unknown,Un008,450,0.1241,0.16
A18,Group 1,Unknown,Un009,450,0.1045,0.17
A19,Group 1,Unknown,Un009,450,0.1054,0.18
A20,Group 1,Unknown,Un010,450,0.1355,0.19
A21,Group 1,Unknown,Un010,450,0.1396,0.20
A22,Group 1,Unknown,Un011,450,0.1017,0.21
A23,Group 1,Unknown,Un011,450,0.1007,0.22
A24,Group 1,Standard,CAL10002,450,2.3359,0.23
B24,Group 1,Unknown,Un100,450,1.8179,0.56
B23,Group 1,Unknown,Un100,450,1.6240,0.57
B22,Group 1,Unknown,Un099,450,1.4617,0.58
B21,Group 1,Unknown,Un099,450,1.5994,0.59
B20,Group 1,Unknown,Un098,450,0.1938,0.60
B19,Group 1,Unknown,Un098,450,0.2008,0.61
B18,Group 1,Unknown,Un097,450,0.1127,0.62
B17,Group 1,Unknown,Un097,450,0.1214,0.63
B16,Group 1,Unknown,Un096,450,0.1197,0.64
B15,Group 1,Unknown,Un096,450,0.1117,0.65
B14,Group 1,Unknown,Un095,450,0.1119,0.66
B13,Group 1,Unknown,Un095,450,0.1223,0.67
B12,Group 1,Unknown,Un094,450,0.4959,0.68
B11,Group 1,Unknown,Un094,450,0.5180,0.69
B10,Group 1,Unknown,Un093,450,0.1123,0.70
B09,Group 1,Unknown,Un093,450,0.1178,0.71
B08,Group 1,Unknown,Un092,450,0.1269,0.72
B07,Group 1,Unknown,Un092,450,0.1115,0.73
B06,Group 1,Unknown,Un091,450,0.1085,0.74
B05,Group 1,Unknown,Un091,450,0.1111,0.75
B04,Group 1,Unknown,Un090,450,2.6409,0.76
B03,Group 1,Unknown,Un090,450,2.6869,0.77
B02,Group 1,Unknown,Un089,450,0.2608,0.78
B01,Group 1,Unknown,Un089,450,0.3027,0.79
C01,Group 1,Standard,CAL20001,450,2.4179,1.11
C02,Group 1,Unknown,Un012,450,0.1250,1.12
C03,Group 1,Unknown,Un012,450,0.1094,1.13
C04,Group 1,Unknown,Un013,450,0.3063,1.14
C05,Group 1,Unknown,Un013,450,0.2827,1.15
C06,Group 1,Unknown,Un014,450,2.8446,1.16
C07,Group 1,Unknown,Un014,450,2.9086,1.17
C08,Group 1,Unknown,Un015,450,2.4470,1.18
C09,Group 1,Unknown,Un015,450,2.3944,1.19
C10,Group 1,Unknown,Un016,450,0.4787,1.20
C11,Group 1,Unknown,Un016,450,0.4593,1.21
C12,Group 1,Unknown,Un017,450,0.2422,1.22
C13,Group 1,Unknown,Un017,450,0.2516,1.23
C14,Group 1,Unknown,Un018,450,0.2786,1.24
C15,Group 1,Unknown,Un018,450,0.2639,1.25
C16,Group 1,Unknown,Un019,450,0.2586,1.26
C17,Group 1,Unknown,Un019,450,0.2470,1.27
C18,Group 1,Unknown,Un020,450,0.2308,1.28
C19,Group 1,Unknown,Un020,450,0.2230,1.29
