Measurement results,,,,,,
140922 384 plate 1.skax,,,,,,
14-Sep-22 12:08:05 PM,,,,,,
 ,,,,,,
Absorbance 1,,,,,,
Wavelength: 450 nm,,,,,,
 ,,,,,,
Plate 1,,,,,,
 ,,,,,,
Well,Group,Type,Sample,Wavelength [Ex],Abs,Time [s]
A01,Group 1,Standard,CAL10001,450,2.7324,0.00
A02,Group 1,Unknown,Un001,450,0.3468,0.01
A03,Group 1,Unknown,Un001,450,0.3429,0.02
A04,Group 1,Unknown,Un002,450,2.8702,0.03
A05,Group 1,Unknown,Un002,450,2.8565,0.04
A06,Group 1,Unknown,Un003,450,1.2615,0.05
A07,Group 1,Unknown,Un003,450,1.1436,0.06
A08,Group 1,Unknown,Un004,450,2.8805,0.07
A09,Group 1,Unknown,Un004,450,2.9370,0.08
A10,Group 1,Unknown,Un005,450,0.1021,0.09
A11,Group 1,Unknown,Un005,450,0.0950,0.10
A12,Group 1,Unknown,Un006,450,2.9280,0.11
A13,Group 1,Unknown,Un006,450,2.9493,0.12
A14,Group 1,Unknown,Un007,450,1.2844,0.13
A15,Group 1,Unknown,Un007,450,1.2086,0.14
A16,Group 1,Unknown,Un008,450,2.8060,0.15
A17,Group 1,Unknown,Un008,450,2.7746,0.16
A18,Group 1,Unknown,Un009,450,1.0567,0.17
A19,Group 1,Unknown,Un009,450,0.9907,0.18
A20,Group 1,Unknown,Un010,450,0.3169,0.19
A21,Group 1,Unknown,Un010,450,0.3003,0.20
A22,Group 1,Unknown,Un011,450,2.1479,0.21
A23,Group 1,Unknown,Un011,450,1.9651,0.22
A24,Group 1,Standard,CAL10002,450,2.6038,0.23
B24,Group 1,Unknown,Un100,450,2.7321,0.55
B23,Group 1,Unknown,Un100,450,2.7509,0.56
B22,Group 1,Unknown,Un099,450,2.4188,0.57
B21,Group 1,Unknown,Un099,450,2.3486,0.58
B20,Group 1,Unknown,Un098,450,2.7262,0.59
B19,Group 1,Unknown,Un098,450,2.7813,0.60
B18,Group 1,Unknown,Un097,450,2.2185,0.61
B17,Group 1,Unknown,Un097,450,2.1079,0.62
B16,Group 1,Unknown,Un096,450,2.7950,0.63
B15,Group 1,Unknown,Un096,450,2.8007,0.64
B14,Group 1,Unknown,Un095,450,1.9309,0.65
B13,Group 1,Unknown,Un095,450,1.8661,0.66
B12,Group 1,Unknown,Un094,450,2.7789,0.67
B11,Group 1,Unknown,Un094,450,2.8088,0.68
B10,Group 1,Unknown,Un093,450,1.3090,0.69
B09,Group 1,Unknown,Un093,450,1.2110,0.70
B08,Group 1,Unknown,Un092,450,0.5803,0.71
B07,Group 1,Unknown,Un092,450,0.5570,0.72
B06,Group 1,Unknown,Un091,450,0.1249,0.73
B05,Group 1,Unknown,Un091,450,0.1185,0.74
B04,Group 1,Unknown,Un090,450,2.8023,0.75
B03,Group 1,Unknown,Un090,450,2.7789,0.76
B02,Group 1,Unknown,Un089,450,2.3158,0.77
B01,Group 1,Unknown,Un089,450,2.4433,0.78
C01,Group 1,Standard,CAL20001,450,2.4483,1.11
C02,Group 1,Unknown,Un012,450,2.6533,1.12
C03,Group 1,Unknown,Un012,450,2.6379,1.13
C04,Group 1,Unknown,Un013,450,0.0896,1.14
C05,Group 1,Unknown,Un013,450,0.0812,1.15
C06,Group 1,Unknown,Un014,450,2.8374,1.16
C07,Group 1,Unknown,Un014,450,2.8730,1.17
C08,Group 1,Unknown,Un015,450,0.0851,1.18
C09,Group 1,Unknown,Un015,450,0.0717,1.19
C10,Group 1,Unknown,Un016,450,2.2914,1.20
C11,Group 1,Unknown,Un016,450,2.3216,1.21
C12,Group 1,Unknown,Un017,450,0.8194,1.22
C13,Group 1,Unknown,Un017,450,0.8363,1.23
C14,Group 1,Unknown,Un018,450,0.4406,1.24
C15,Group 1,Unknown,Un018,450,0.4380,1.25
C16,Group 1,Unknown,Un019,450,0.0639,1.26
C17,Group 1,Unknown,Un019,450,0.0624,1.27
C18,Group 1,Unknown,Un020,450,1.4856,1.28
C19,Group 1,Unknown,Un020,450,1.4877,1.29
