Measurement results,,,,,,
011222 384 plate 1.skax,,,,,,
01-Dec-22 3:35:13 PM,,,,,,
 ,,,,,,
Absorbance 1,,,,,,
Wavelength: 450 nm,,,,,,
 ,,,,,,
Plate 1,,,,,,
 ,,,,,,
Well,Group,Type,Sample,Wavelength [Ex],Abs,Time [s]
A01,Group 1,Standard,CAL10001,450,2.6962,0.00
A02,Group 1,Unknown,Un001,450,0.7825,0.01
A03,Group 1,Unknown,Un001,450,0.6912,0.02
A04,Group 1,Unknown,Un002,450,0.4160,0.03
A05,Group 1,Unknown,Un002,450,0.3507,0.04
A06,Group 1,Unknown,Un003,450,0.7529,0.05
A07,Group 1,Unknown,Un003,450,0.6652,0.06
A08,Group 1,Unknown,Un004,450,2.8357,0.07
A09,Group 1,Unknown,Un004,450,2.8246,0.08
A10,Group 1,Unknown,Un005,450,0.5505,0.09
A11,Group 1,Unknown,Un005,450,0.4860,0.10
A12,Group 1,Unknown,Un006,450,0.5693,0.11
A13,Group 1,Unknown,Un006,450,0.5207,0.12
A14,Group 1,Unknown,Un007,450,0.3912,0.13
A15,Group 1,Unknown,Un007,450,0.3638,0.14
A16,Group 1,Unknown,Un008,450,0.4173,0.15
A17,Group 1,Unknown,Un008,450,0.3805,0.16
A18,Group 1,Unknown,Un009,450,0.2564,0.17
A19,Group 1,Unknown,Un009,450,0.2422,0.18
A20,Group 1,Unknown,Un010,450,0.2821,0.19
A21,Group 1,Unknown,Un010,450,0.2699,0.20
A22,Group 1,Unknown,Un011,450,0.3505,0.21
A23,Group 1,Unknown,Un011,450,0.2962,0.22
A24,Group 1,Standard,CAL10002,450,2.5380,0.23
B24,Group 1,Unknown,Un100,450,0.0628,0.55
B23,Group 1,Unknown,Un100,450,0.0580,0.56
B22,Group 1,Unknown,Un099,450,0.0578,0.57
B21,Group 1,Unknown,Un099,450,0.0568,0.58
B20,Group 1,Unknown,Un098,450,0.0571,0.59
B19,Group 1,Unknown,Un098,450,0.0540,0.60
B18,Group 1,Unknown,Un097,450,0.0577,0.61
B17,Group 1,Unknown,Un097,450,0.0596,0.62
B16,Group 1,Unknown,Un096,450,0.0685,0.63
B15,Group 1,Unknown,Un096,450,0.0561,0.64
B14,Group 1,Unknown,Un095,450,0.0598,0.65
B13,Group 1,Unknown,Un095,450,0.0600,0.66
B12,Group 1,Unknown,Un094,450,0.0601,0.67
B11,Group 1,Unknown,Un094,450,0.0555,0.68
B10,Group 1,Unknown,Un093,450,0.0555,0.69
B09,Group 1,Unknown,Un093,450,0.0617,0.70
B08,Group 1,Unknown,Un092,450,0.0684,0.71
B07,Group 1,Unknown,Un092,450,0.0564,0.72
B06,Group 1,Unknown,Un091,450,0.0574,0.73
B05,Group 1,Unknown,Un091,450,0.0534,0.74
B04,Group 1,Unknown,Un090,450,0.0636,0.75
B03,Group 1,Unknown,Un090,450,0.0579,0.76
B02,Group 1,Unknown,Un089,450,0.0631,0.77
B01,Group 1,Unknown,Un089,450,0.0542,0.78
C01,Group 1,Standard,CAL20001,450,2.3088,1.11
C02,Group 1,Unknown,Un012,450,0.5421,1.12
C03,Group 1,Unknown,Un012,450,0.4953,1.13
C04,Group 1,Unknown,Un013,450,0.9817,1.14
C05,Group 1,Unknown,Un013,450,0.8853,1.15
C06,Group 1,Unknown,Un014,450,0.9541,1.16
C07,Group 1,Unknown,Un014,450,0.9031,1.17
C08,Group 1,Unknown,Un015,450,0.4261,1.18
C09,Group 1,Unknown,Un015,450,0.4269,1.19
C10,Group 1,Unknown,Un016,450,0.2452,1.20
C11,Group 1,Unknown,Un016,450,0.2311,1.21
C12,Group 1,Unknown,Un017,450,0.3176,1.22
C13,Group 1,Unknown,Un017,450,0.3082,1.23
C14,Group 1,Unknown,Un018,450,1.6245,1.24
C15,Group 1,Unknown,Un018,450,1.5020,1.25
C16,Group 1,Unknown,Un019,450,0.8732,1.26
C17,Group 1,Unknown,Un019,450,0.8265,1.27
C18,Group 1,Unknown,Un020,450,2.7499,1.28
C19,Group 1,Unknown,Un020,450,2.7242,1.29
